priority_rank,priority_tier,sap_module,sap_table,sap_field,sap_description,classification_bucket,top_canonical_concept_id,top_canonical_matches,top_knowledge_concept_id,top_knowledge_matches,suggested_action
33,P3,FI,BSEG,TXDAT_FROM2,Valid-From Date of Tax Rate for Tax Breakdown(Tax Backpack),weak_canonical_candidate,quote.valid_from_date,quote.valid_from_date:0.60 | tax.rate:0.60 | validity.start_date:0.60,address valid from,address valid from:0.55 | leave from:0.55 | period from:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,TXDAT_FROM3,Valid-From Date of Tax Rate for Tax Breakdown(Tax Backpack),weak_canonical_candidate,quote.valid_from_date,quote.valid_from_date:0.60 | tax.rate:0.60 | validity.start_date:0.60,address valid from,address valid from:0.55 | leave from:0.55 | period from:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,UMSKS,Special G/L Transaction Type,weak_canonical_candidate,document.type,document.type:0.50,transaction type,transaction type:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,VALOBJ_ID,Identifier of the Financial Valuation Object,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,VALSOBJ_ID,Identifier of the Financial Valuation Subobject,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,VALUT,Value date,weak_canonical_candidate,invoice.amount,invoice.amount:0.60,gross amount,gross amount:0.55 | invoice amount:0.55 | po total:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,VPTNR,Partner account number,weak_canonical_candidate,account.id,account.id:0.60 | material.number:0.60 | supplier_bank_account.account_number:0.60,account number,account number:0.55 | bank account employee:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WMWST,Tax Amount in Document Currency,weak_canonical_candidate,accounting.document_currency_code,accounting.document_currency_code:0.60 | exchange_rate.to_currency_code:0.60 | invoice.amount:0.60,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WRBT1,Amount in Foreign Currency for Tax Breakdown,weak_canonical_candidate,exchange_rate.to_currency_code,exchange_rate.to_currency_code:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WRBT2,Amount in Foreign Currency for Tax Breakdown,weak_canonical_candidate,exchange_rate.to_currency_code,exchange_rate.to_currency_code:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WRBT3,Amount in Foreign Currency for Tax Breakdown,weak_canonical_candidate,exchange_rate.to_currency_code,exchange_rate.to_currency_code:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WRBTR,Amount in document currency,weak_canonical_candidate,accounting.document_currency_code,accounting.document_currency_code:0.60 | exchange_rate.to_currency_code:0.60 | invoice.amount:0.60,credit amount,credit amount:1.00 | document currency amount:1.00 | currency price:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,WSKTO,Cash Discount Amount in Document Currency,weak_canonical_candidate,accounting.document_currency_code,accounting.document_currency_code:0.60 | exchange_rate.to_currency_code:0.60 | invoice.amount:0.60,currency price,currency price:0.55 | discount amount:0.55 | document currency amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,XCPDD,Indicator: Address and Bank Data Set Individually,weak_canonical_candidate,address.country,address.country:0.60 | contact.phone:0.60 | supplier_bank_account.address:0.60,address.country,address.country:0.55 | contact.phone:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,XREF1,Business Partner Reference Key,weak_canonical_candidate,activity id,activity id:0.60 | business_partner.id:0.60 | company.id:0.60,activity id,activity id:0.55 | company.id:0.55 | customer id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,XREF2,Business Partner Reference Key,weak_canonical_candidate,activity id,activity id:0.60 | business_partner.id:0.60 | company.id:0.60,activity id,activity id:0.55 | company.id:0.55 | customer id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,XREF3,Reference key for line item,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | material.id:0.60,activity id,activity id:0.55 | company.id:0.55 | item id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,XZAHL,Indicator: Is Posting Key Used in a Payment Transaction?,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | payment.reference:0.60,activity id,activity id:0.55 | company.id:0.55 | payment reference:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZBD3T,Net Payment Terms Period,weak_canonical_candidate,payment_term.id,payment_term.id:0.60 | supplier.payment_terms_id:0.60 | vendor.payment_terms_id:0.50,sap_knowledge_available.cash_prompt_payment_discount_days,sap_knowledge_available.cash_prompt_payment_discount_days:1.00 | payment terms:0.55 | vendor payment terms:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZBFIX,Fixed Payment Terms,weak_canonical_candidate,payment_term.id,payment_term.id:0.60 | supplier.payment_terms_id:0.60 | vendor.payment_terms_id:0.50,payment terms,payment terms:0.55 | vendor payment terms:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZEKKN,Sequential Number of Account Assignment,weak_canonical_candidate,account.id,account.id:0.60 | supplier_bank_account.account_number:0.60 | bank_account.account_number:0.50,account number,account number:0.55 | bank account employee:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZFBDT,Baseline Date for Due Date Calculation,weak_canonical_candidate,invoice.due_date,invoice.due_date:0.50,ap due date,ap due date:1.00 | ar due date:1.00 | due date:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZLSPR,Payment Block Key,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | payment.reference:0.60,activity id,activity id:0.55 | company.id:0.55 | payment reference:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSEG,ZUMSK,Target Special G/L Indicator,weak_canonical_candidate,sap_term.special_g_l_indicator,sap_term.special_g_l_indicator:0.60,,,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,ABSBT,Credit Management: Hedged Amount,weak_canonical_candidate,invoice.amount,invoice.amount:0.60,credit amount,credit amount:0.55 | gross amount:0.55 | invoice amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,ANFAE,Bill of Exchange Payment Request Due Date,weak_canonical_candidate,invoice.due_date,invoice.due_date:0.60 | payment.date:0.60,ap due date,ap due date:0.55 | ar due date:0.55 | due date:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,ANFBN,Document Number of the Bill of Exchange Payment Request,weak_canonical_candidate,account.owner_employee_id,account.owner_employee_id:0.60 | invoice.number:0.60 | account.industry:0.50,account.owner_employee_id,account.owner_employee_id:0.55 | document number:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,ANFBU,Company Code in Which Bill of Exch.Payment Request Is Posted,weak_canonical_candidate,company_code.id,company_code.id:0.60 | supplier.intercompany_code:0.60 | company.id:0.50,company code,company code:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,AUFPL,Routing number of operations in the order,weak_canonical_candidate,bank_account.routing_number,bank_account.routing_number:0.60,sap_knowledge_available.task_list_number_for_operations_in_order,sap_knowledge_available.task_list_number_for_operations_in_order:1.00 | bank code:0.55 | routing number:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,BDIF2,Valuation Difference for the Second Local Currency,weak_canonical_candidate,sap_term.valuation_difference,sap_term.valuation_difference:0.60,,,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,BDIF3,Valuation Difference for the Third Local Currency,weak_canonical_candidate,sap_term.valuation_difference,sap_term.valuation_difference:0.60,,,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,BSCHL,Posting Key,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DABRZ,Reference date for settlement,weak_canonical_candidate,absence.start_date,absence.start_date:0.60 | activity id:0.60 | company.id:0.60,absence.start_date,absence.start_date:0.55 | activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB21,Amount in Second Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB22,Amount in Second Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB23,Amount in Second Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB31,Amount in Third Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB32,Amount in Third Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMB33,Amount in Third Local Currency for Tax Breakdown,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMBE2,Amount in Second Local Currency,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMBE3,Amount in Third Local Currency,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMBT1,Amount in Local Currency for Tax Distribution,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMBT2,Amount in Local Currency for Tax Distribution,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DMBT3,Amount in Local Currency for Tax Distribution,weak_canonical_candidate,accounting.local_currency_amount,accounting.local_currency_amount:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DTWS1,Instruction Key 1,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DTWS2,Instruction Key 2,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DTWS3,Instruction key 3,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,DTWS4,Instruction key 4,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,FILKD,Account Number of the Branch,weak_canonical_candidate,account.id,account.id:0.60 | supplier_bank_account.account_number:0.60 | bank_account.account_number:0.50,account number,account number:0.55 | bank account employee:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,HBKID,Short key for a house bank,weak_canonical_candidate,activity id,activity id:0.60 | bank_account.routing_number:0.60 | company.id:0.60,activity id,activity id:0.55 | bank name:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,HKTID,ID for account details,weak_canonical_candidate,account.id,account.id:0.60 | activity id:0.60 | company.id:0.60,activity id,activity id:0.55 | company.id:0.55 | gl account:0.55,disambiguate_canonical_target_before_promotion
33,P3,FI,BSID,IMKEY,Internal Key for Real Estate Object,weak_canonical_candidate,activity id,activity id:0.60 | company.id:0.60 | absence.start_date:0.50,activity id,activity id:0.55 | company.id:0.55,disambiguate_canonical_target_before_promotion
